2025-11-15 08:05:38,900 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/training_courses_billing_models.xml
2025-11-15 08:05:39,097 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/training_courses_complete_user_guide.xml
2025-11-15 08:05:39,298 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/account_move_line_reports.xml
2025-11-15 08:05:39,309 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/advanced_billing_line_reports.xml
2025-11-15 08:05:39,315 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/advanced_billing_reports.xml
2025-11-15 08:05:39,322 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/barcode_generation_history_reports.xml
2025-11-15 08:05:39,328 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/barcode_models_enhanced_reports.xml
2025-11-15 08:05:39,335 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/barcode_pricing_tier_reports.xml
2025-11-15 08:05:39,341 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/barcode_product_reports.xml
2025-11-15 08:05:39,348 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/barcode_reports.xml
2025-11-15 08:05:39,362 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/barcode_storage_box_reports.xml
2025-11-15 08:05:39,369 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/container_barcode_reports.xml
2025-11-15 08:05:39,376 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/document_temp_barcode_reports.xml
2025-11-15 08:05:39,381 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/base_rate_reports.xml
2025-11-15 08:05:39,388 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/billing_period_reports.xml
2025-11-15 08:05:39,394 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/bin_key_history_reports.xml
2025-11-15 08:05:39,401 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/bin_key_management_reports.xml
2025-11-15 08:05:39,407 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/bin_key_reports.xml
2025-11-15 08:05:39,414 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/bin_key_unlock_service_reports.xml
2025-11-15 08:05:39,420 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/report/container_access_work_order_reports.xml
